,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZC_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2006-11-21,1393660,350232,70977,691667,854699,002602,CORN - CHICAGO BOARD OF TRADE ,361.25,0.1169811862290659,-163032,-1.9970260223048326,279255,2.5686670207116307,0.01823824372755221,0.08612351587929033,0.009783368273934334,0.02076124567474058,0.02960218830063072
2006-11-28,1397402,347770,65588,692118,876838,002602,CORN - CHICAGO BOARD OF TRADE ,368.75,0.1321881606008865,-184720,-1.5561901755090912,282182,0.210022530602873,0.014398109316003762,0.018993221372272946,0.02076124567474058,-0.006779661016949157,0.03345018718005956
2006-12-05,1374454,346879,67334,686764,865728,002602,CORN - CHICAGO BOARD OF TRADE ,366.25,0.13020734051485172,-178964,0.411907239291199,279545,-0.18870732974476923,0.010604885564627709,0.006366289807417922,-0.006779661016949157,-0.01979522184300342,0.03823598979593035
2006-12-12,1383139,356663,64337,679443,864226,002602,CORN - CHICAGO BOARD OF TRADE ,359.0,0.13359684023080834,-184783,-0.42336811562991555,292326,0.9298965261842157,0.005715603539359798,0.030358669833729215,-0.01979522184300342,0.03899721448467974,0.04271894201867177
2006-12-19,1379829,367099,63418,672458,860833,002602,CORN - CHICAGO BOARD OF TRADE ,373.0,0.13652053986399765,-188375,-0.25969913363732783,303681,0.8209587033551942,0.006768447737578842,0.026375265088254354,0.03899721448467974,0.04021447721179627,0.04731953692320681
2006-12-26,1390388,371910,62046,675664,870449,002602,CORN - CHICAGO BOARD OF TRADE ,388.0,0.14009398815294724,-194785,-0.46455031746687453,309864,0.44809900357218174,0.008293054906077369,0.014247988275309018,0.04021447721179627,-0.08634020618556704,0.051498575410762276
2007-01-09,1404842,359712,79786,681494,842390,002602,CORN - CHICAGO BOARD OF TRADE ,354.5,0.1145296054645291,-160896,2.4373771925534453,279926,-2.1532119091936925,0.022238569339923513,0.06811862625085893,-0.08634020618556704,0.1368124118476728,0.05456065545324496
2007-01-16,1450684,398189,75338,657780,879482,002602,CORN - CHICAGO BOARD OF TRADE ,403.0,0.15282583939713956,-221702,-4.328315924495424,322851,3.0555037505997116,0.039554740831426266,0.09064953001623983,0.1368124118476728,0.014888337468982549,0.0581556354495744
2007-01-23,1487437,409616,76460,672784,921900,002602,CORN - CHICAGO BOARD OF TRADE ,409.0,0.1674800344485178,-249116,-1.8897292587496655,333156,0.7103545637781902,0.03600838786869374,0.02581695043573433,0.014888337468982549,-0.010391198044009786,0.061976201089162235
2007-01-30,1485266,402322,70237,662744,912259,002602,CORN - CHICAGO BOARD OF TRADE ,404.75,0.16799347726265867,-249515,-0.026824665515245354,332085,-0.07200304954092174,0.012495849214255466,0.02860383571151962,-0.010391198044009786,-0.020382952439777613,0.06624497561661985
2007-02-06,1488786,407330,80353,660308,907034,002602,CORN - CHICAGO BOARD OF TRADE ,396.5,0.16572294473483765,-246726,0.18777781218987036,326977,-0.34391146097736025,0.004887893006121191,0.031011948335291573,-0.020382952439777613,0.03656998738965944,0.07095687266227797
2007-02-13,1499458,445419,75871,643181,926263,002602,CORN - CHICAGO BOARD OF TRADE ,411.0,0.18878954929047695,-283082,-2.4419896479413428,369548,2.8594438690315465,0.02316489151572149,0.08166471637668092,0.03656998738965944,0.010340632603406341,0.07462250187786898
2007-02-20,1523926,466350,78970,656728,959737,002602,CORN - CHICAGO BOARD OF TRADE ,415.25,0.19883445784112877,-303009,-1.32894685946522,387380,1.1892297083346115,0.02908878323997117,0.044065869581163354,0.010340632603406341,-0.010234798314268545,0.07804579136154673
2007-02-27,1486994,464223,69142,629188,939675,002602,CORN - CHICAGO BOARD OF TRADE ,411.0,0.20880178400181842,-310487,-0.49070624164165455,395081,0.5053394981121131,0.030341718811648946,0.022414294151284767,-0.010234798314268545,0.0036496350364962904,0.0814711547220899
2007-03-06,1441888,442047,82081,630294,911386,002602,CORN - CHICAGO BOARD OF TRADE ,412.5,0.19494718036352338,-281092,1.9768069003640902,359966,-2.3614755674871586,0.01906686212443568,0.06699699310092191,0.0036496350364962904,-0.037575757575757596,0.08431118213110193
2007-03-13,1428403,409176,87168,643996,889126,002602,CORN - CHICAGO BOARD OF TRADE ,397.0,0.1716112329643665,-245130,2.4940910805832353,322008,-2.6325206950886617,0.023456711207588177,0.07647518656415711,-0.037575757575757596,0.020780856423173732,0.08648228498514335
2007-03-20,1418803,403083,81180,638781,883701,002602,CORN - CHICAGO BOARD OF TRADE ,405.25,0.17262438830478932,-244920,0.014701733334360123,321903,-0.007350866667180061,0.006988588370831314,0.024947187788453794,0.020780856423173732,-0.031462060456508345,0.08886339941209255
2007-03-27,1406463,386886,87171,648370,868682,002602,CORN - CHICAGO BOARD OF TRADE ,392.5,0.156642584980906,-220312,1.734419789075721,299715,-1.5638534736675918,0.016220933758368205,0.04680449819325524,-0.031462060456508345,-0.11783439490445857,0.09124041147488403
2007-04-03,1428352,350584,82338,653927,847061,002602,CORN - CHICAGO BOARD OF TRADE ,346.25,0.1352145689577919,-193134,1.932365088878982,268246,-2.237456655454143,0.018106740360349316,0.09501711624726857,-0.11783439490445857,0.06570397111913362,0.0940023758498393
2007-04-10,1399142,361754,87237,627667,830909,002602,CORN - CHICAGO BOARD OF TRADE ,369.0,0.14526188192477962,-203242,-0.7076686979119993,274517,0.43903743615019264,0.029077675760467745,0.03578913608513311,0.06570397111913362,-0.04268292682926833,0.097194406199978
2007-04-17,1363284,358148,95965,613652,803786,002602,CORN - CHICAGO BOARD OF TRADE ,353.25,0.13946763843777232,-190134,0.9368598755523029,262183,-0.881540258243981,0.02902278618182947,0.02716064063349871,-0.04268292682926833,0.020523708421797515,0.0992711707792344
2007-04-24,1278711,332370,92664,616843,782378,002602,CORN - CHICAGO BOARD OF TRADE ,360.5,0.12945458356110176,-165535,1.804392921797659,239706,-1.6487393675859174,0.017580496576309248,0.06841570321433109,0.020523708421797515,0.01941747572815533,0.10061885930180561
2007-05-01,1257301,347970,97146,604732,782145,002602,CORN - CHICAGO BOARD OF TRADE ,367.5,0.14110622675079396,-177413,-0.9289041855430977,250824,0.8694693327890352,0.008900573014045225,0.0451163292265387,0.01941747572815533,-0.0374149659863946,0.10185960863414786
2007-05-08,1261876,343642,101218,610006,781650,002602,CORN - CHICAGO BOARD OF TRADE ,353.75,0.13602287387984238,-171644,0.45884000728544716,242424,-0.6680977745185919,0.004145420994843553,0.018882345007418064,-0.0374149659863946,0.05017667844522977,0.10304642376098574
2007-05-15,1269267,349268,111243,605156,771046,002602,CORN - CHICAGO BOARD OF TRADE ,371.5,0.1306974813022004,-165890,0.45598775156988486,238025,-0.348607945630157,0.011229456140886294,0.033986158853968745,0.05017667844522977,-0.0053835800807536804,0.10400478295310085
2007-05-22,1242385,339569,113902,595962,756710,002602,CORN - CHICAGO BOARD OF TRADE ,369.5,0.12938662330919964,-160748,0.40511570851522966,225667,-0.9736328132693909,0.017395200018925503,0.02725201832090696,-0.0053835800807536804,-0.012855209742895779,0.10523390814793057
2007-05-29,1260105,338957,126162,607949,752811,002602,CORN - CHICAGO BOARD OF TRADE ,364.75,0.1149602612480706,-144862,1.2786696555415593,212795,-1.0360717490954896,0.011674358446750346,0.027674638103367094,-0.012855209742895779,0.04249485949280318,0.10534383321377158
2007-06-05,1267354,357317,108118,591210,774243,002602,CORN - CHICAGO BOARD OF TRADE ,380.25,0.1444213692464773,-183033,-3.0291920117767965,249199,2.8889656020728434,0.027954825248470653,0.0782150031690784,0.04249485949280318,0.03484549638395795,0.10604508115589925
2007-06-12,1259840,355802,103712,586563,781437,002602,CORN - CHICAGO BOARD OF TRADE ,393.5,0.15468154686309374,-194874,-0.9343088040121387,252090,0.22811306075492718,0.008655701754385965,0.012885352785769313,0.03484549638395795,0.006353240152477735,0.10683397423613808
2007-06-19,1265090,380306,112914,581321,793894,002602,CORN - CHICAGO BOARD OF TRADE ,396.0,0.16802994253373277,-212573,-1.4048609347218695,267392,1.2145986791973584,0.012869987601938606,0.06833867239771299,0.006353240152477735,-0.0997474747474747,0.1079276170518857
2007-06-26,1188186,337996,112071,578326,743350,002602,CORN - CHICAGO BOARD OF TRADE ,356.5,0.13888734592058818,-165024,3.7585468227556937,225925,-3.277790512927934,0.04050841507298309,0.09588127989832625,-0.0997474747474747,-0.10238429172510521,0.10883326280726163
2007-07-03,1190115,326545,141067,588748,705258,002602,CORN - CHICAGO BOARD OF TRADE ,320.0,0.09789810228423304,-116510,4.083030771276551,185478,-3.4040966650002606,0.0374913253879812,0.08649692480090332,-0.10238429172510521,0.05624999999999991,0.10951101238191606
2007-07-10,1197980,335700,140854,579359,700854,002602,CORN - CHICAGO BOARD OF TRADE ,338.0,0.10141655119451076,-121495,-0.4188670842733685,194846,0.7871508215592611,0.010773988390994312,0.019657793240640094,0.05624999999999991,-0.04585798816568043,0.1105881924162575
2007-07-17,1229696,329172,159272,593710,685562,002602,CORN - CHICAGO BOARD OF TRADE ,322.5,0.07469488393879463,-91852,2.474415265697257,169900,-2.082338603315581,0.02317177269572069,0.05107238496122381,-0.04585798816568043,-0.03410852713178292,0.11082366952914743
2007-07-24,1222222,319437,151498,604679,688865,002602,CORN - CHICAGO BOARD OF TRADE ,311.5,0.06887946706899402,-84186,0.6234061101280317,167939,-0.15947030810867077,0.011033254377122078,0.03717922855595783,-0.03410852713178292,0.045746388443017594,0.11086401399995484
2007-07-31,1219615,321591,145306,587216,678395,002602,CORN - CHICAGO BOARD OF TRADE ,325.75,0.07476047769173058,-91179,-0.5721546494826636,176285,0.6828546696099399,0.022070762659300528,0.0178754628965275,0.045746388443017594,0.029163468917881907,0.11109201420816926
2007-08-07,1193831,312949,136230,578985,667953,002602,CORN - CHICAGO BOARD OF TRADE ,335.25,0.07452311089258028,-88968,0.18128671752971223,176719,0.03558500018448445,0.01497508296322672,0.03944529909011775,0.029163468917881907,-0.023117076808351955,0.11134116882449474
2007-08-14,1133449,309250,124294,563996,657476,002602,CORN - CHICAGO BOARD OF TRADE ,327.5,0.08247393574832215,-93480,-0.3779429416726488,184956,0.6899636548221649,0.020848615441041628,0.03606323694942151,-0.023117076808351955,0.03358778625954195,0.11184251455708437
2007-08-21,1105178,309245,126208,553999,642684,002602,CORN - CHICAGO BOARD OF TRADE ,338.5,0.08024499220939975,-88685,0.4230450598130132,183037,-0.16930625021505158,0.02071475904646427,0.004406904993190999,0.03358778625954195,-0.03323485967503692,0.11297635697773235
2007-08-28,1096232,317677,129913,554541,641631,002602,CORN - CHICAGO BOARD OF TRADE ,327.25,0.07944486203650322,-87090,0.144320643371475,187764,0.42771390671909865,0.0013334202773514177,0.02711633414508814,-0.03323485967503692,0.029029793735676046,0.11428550070996388
2007-09-04,1089568,304372,134936,563213,631979,002602,CORN - CHICAGO BOARD OF TRADE ,336.75,0.06311308702164528,-68766,1.6715439797415146,169436,-1.6719088660064658,0.015331427921204292,0.04172015988782358,0.029029793735676046,-0.036377134372679976,0.11537773615694603
2007-09-11,1086962,311275,136678,559311,628845,002602,CORN - CHICAGO BOARD OF TRADE ,324.5,0.06397095758637376,-69534,-0.07048665159035507,174597,0.4736739698669564,0.00592178131491151,0.0192988996613484,-0.036377134372679976,0.08551617873651773,0.11637735993533667
2007-09-18,1101748,323487,133885,560129,647896,002602,CORN - CHICAGO BOARD OF TRADE ,352.25,0.07966159230604458,-87767,-1.6774275457651693,189602,1.3804530425166657,0.01644750729496492,0.03280699299476138,0.08551617873651773,0.0553584102200142,0.11793504003529987
2007-09-25,1140593,344599,137955,559876,668973,002602,CORN - CHICAGO BOARD OF TRADE ,371.75,0.09564936835488207,-109097,-1.9360144061981506,206644,1.5468146980979318,0.01735770627636105,0.05218483320001492,0.0553584102200142,-0.06186953597848022,0.11958637328003581
2007-10-02,1152216,336859,150917,568239,652479,002602,CORN - CHICAGO BOARD OF TRADE ,348.75,0.07311129163281885,-84240,2.1793049755697256,185942,-1.8150207830488176,0.020362606269425043,0.04244161254346257,-0.06186953597848022,-0.017921146953404965,0.12036695605822673
2007-10-09,1140959,313415,154126,572291,624191,002602,CORN - CHICAGO BOARD OF TRADE ,342.5,0.045488049964985594,-51900,2.806765398154513,159289,-2.3131947482069335,0.027029240724056023,0.05700676518209098,-0.017921146953404965,0.052554744525547425,0.12038005267064819
2007-10-16,1160813,317311,151303,581145,634840,002602,CORN - CHICAGO BOARD OF TRADE ,360.5,0.04625637376562806,-53695,-0.1573237951582835,166008,0.5888905736314801,0.016038849163435405,0.014338026606119322,0.052554744525547425,0.001386962552011095,0.12021945115382669
2007-10-23,1173871,315762,150809,585111,639525,002602,CORN - CHICAGO BOARD OF TRADE ,361.0,0.046354326838298245,-54414,-0.06193934768132335,164953,-0.09088457830847863,0.007064139875032255,0.004378754787588599,0.001386962552011095,0.025623268698060864,0.1198336085261438
2007-10-30,1190794,323724,134344,586623,660094,002602,CORN - CHICAGO BOARD OF TRADE ,370.25,0.061699168789899846,-73471,-1.6234322169982902,189380,2.0808930453175862,0.017711317002976616,0.053326143716653424,0.025623268698060864,0.04186360567184333,0.11954154457427371
2007-11-06,1232612,351075,125025,587180,694646,002602,CORN - CHICAGO BOARD OF TRADE ,385.75,0.08718558638079137,-107466,-2.8548178778193374,226050,3.0794579079169027,0.02738983294144447,0.07702163411048099,0.04186360567184333,-0.028515878159429686,0.11990378441589364
2007-11-13,1234082,356282,123749,594041,711527,002602,CORN - CHICAGO BOARD OF TRADE ,374.75,0.09520112926045433,-117486,-0.8129078736861235,232533,0.5259562619867404,0.018185188362459866,0.013505377777685191,-0.028515878159429686,0.017344896597731863,0.12010542019949619
2007-11-20,1198287,325228,90659,592155,722168,002602,CORN - CHICAGO BOARD OF TRADE ,381.25,0.10849904905919867,-130013,-1.0150865177516568,234569,0.16498093319568716,0.009531142649105281,0.15423420304072982,0.017344896597731863,0.005901639344262355,0.12035595851170738
2007-11-27,1158555,313710,78660,577445,710082,002602,CORN - CHICAGO BOARD OF TRADE ,383.5,0.11448485397758415,-132637,-0.2189792595596881,235050,0.040140634088494664,0.020811990738834992,0.059935774906338404,0.005901639344262355,0.027379400260756137,0.1203079521222558
2007-12-04,1141834,338809,80653,564711,715159,002602,CORN - CHICAGO BOARD OF TRADE ,394.0,0.13175995810249125,-150448,-1.537346090604244,258156,1.9943809314188796,0.013916257119863737,0.0645874954107881,0.027379400260756137,0.031725888324873,0.12029971745882512
2007-12-11,1188165,365775,89025,579935,756176,002602,CORN - CHICAGO BOARD OF TRADE ,406.5,0.1483304086553635,-176241,-2.2589097889885923,276750,1.628432854513003,0.042093059633518476,0.07770008795074758,0.031725888324873,0.0627306273062731,0.12064823799998882
2007-12-18,1222721,394472,83520,587451,794288,002602,CORN - CHICAGO BOARD OF TRADE ,432.0,0.16916123956323642,-206837,-2.5750632277503547,310952,2.8785564294521384,0.03302215541430038,0.07155349880332726,0.0627306273062731,0.10821759259259256,0.12133216875638166
2008-01-08,1341299,443905,105680,632431,864476,002602,CORN - CHICAGO BOARD OF TRADE ,478.75,0.17300020353403678,-232045,-2.0616313942428404,338225,2.2305170190092425,0.0769373114027792,0.13026738357124013,0.10821759259259256,0.06318537859007822,0.12203370075003626
2008-01-15,1397501,462866,113277,653072,882631,002602,CORN - CHICAGO BOARD OF TRADE ,509.0,0.16426392539253998,-229559,0.18534271627728044,349589,0.8472383860720092,0.02526269727935675,0.04609619486828791,0.06318537859007822,-0.03929273084479368,0.12249850723541303
2008-01-22,1429394,456320,121642,668503,883369,002602,CORN - CHICAGO BOARD OF TRADE ,489.0,0.15031964594786323,-214866,1.0513767074227496,334678,-1.0669759806969725,0.010419029404486968,0.02579927400071285,-0.03929273084479368,0.024539877300613577,0.12318677724470793
2008-01-29,1424970,444321,112897,670429,890360,002602,CORN - CHICAGO BOARD OF TRADE ,501.0,0.1543407931395047,-219931,-0.3543459675918606,331424,-0.2276489197520068,0.0057131361125687076,0.037227799532678414,0.024539877300613577,0.01646706586826352,0.12321591097052265
2008-02-05,1454562,460879,117973,670039,910592,002602,CORN - CHICAGO BOARD OF TRADE ,509.25,0.1653783063217656,-240553,-1.4471883618602497,342906,0.8057713495722717,0.013046688316248384,0.03737397469474062,0.01646706586826352,-0.02258222876779581,0.12317549312193125
2008-02-12,1452992,472503,116245,662465,915605,002602,CORN - CHICAGO BOARD OF TRADE ,497.75,0.17421981676430429,-253140,-0.865346406684624,356258,0.9179395584375227,0.007976198774452338,0.02267863330321292,-0.02258222876779581,0.044701155198392684,0.12329523042003981
2008-02-19,1474149,483845,111234,659850,937056,002602,CORN - CHICAGO BOARD OF TRADE ,520.0,0.18804476345335513,-277206,-1.6563064352728714,372611,1.125470752763952,0.0150703923712479,0.027480384957291385,0.044701155198392684,0.02019230769230762,0.12372449616462669
2008-02-26,1479276,471039,91776,668126,970152,002602,CORN - CHICAGO BOARD OF TRADE ,530.5,0.20417150011221705,-302026,-1.6836832640391166,379263,0.45124339534199054,0.02525334528083756,0.05732611959524888,0.02019230769230762,0.023562676720075393,0.12402030291119862
2008-03-04,1449873,473425,97033,663273,962861,002602,CORN - CHICAGO BOARD OF TRADE ,543.0,0.20663051177585898,-299588,0.16481035317276832,376392,-0.19408142902338713,0.007468019240726779,0.013398006514064137,0.023562676720075393,0.03867403314917128,0.12417022702532805
2008-03-11,1437046,452251,93976,672111,951139,002602,CORN - CHICAGO BOARD OF TRADE ,564.0,0.1941677580258391,-279028,1.4180552365620989,358275,-1.2495577198830519,0.012665947943939626,0.044360677886666165,0.03867403314917128,-0.02969858156028371,0.12388880344886691
2008-03-18,1426814,426463,100036,693794,938083,002602,CORN - CHICAGO BOARD OF TRADE ,547.25,0.17121292614173958,-244289,2.417389561642425,326427,-2.2162129813520237,0.021287756368892997,0.060490143381089045,-0.02969858156028371,-0.004568296025582508,0.12343237548306338
2008-03-25,1389904,391033,96055,687718,899835,002602,CORN - CHICAGO BOARD OF TRADE ,544.75,0.15261269843097078,-212117,2.2548138720253657,294978,-2.2041415349162543,0.027919697799065606,0.08091145747790954,-0.004568296025582508,0.07205139972464436,0.12306701904972882
2008-04-01,1396547,401940,111072,665245,877607,002602,CORN - CHICAGO BOARD OF TRADE ,584.0,0.15206219339556779,-212362,-0.017627116692951455,290868,-0.29570387595114483,0.02897296694692686,0.05053293100356327,0.07205139972464436,0.012414383561643927,0.1226715922245515
2008-04-08,1421150,435489,109130,654442,893689,002602,CORN - CHICAGO BOARD OF TRADE ,591.25,0.1683474650810963,-239247,-1.925105277516618,326359,2.5413394608273117,0.017366101447487323,0.06516665779196099,0.012414383561643927,0.02494714587737845,0.12289668607263207
2008-04-15,1467002,447396,112312,653560,899346,002602,CORN - CHICAGO BOARD OF TRADE ,606.0,0.16754305720101267,-245786,-0.4601203250888365,335084,0.6139394152622876,0.0042108150783112435,0.026958699893515906,0.02494714587737845,-0.019389438943894444,0.1235183877696171
2008-04-22,1488009,449814,113397,665447,911259,002602,CORN - CHICAGO BOARD OF TRADE ,594.25,0.16519523739439748,-245812,-0.0017723220554573204,336417,0.09086558845863878,0.015094760849517918,0.006219693862513339,-0.019389438943894444,-0.005048380311316825,0.1239017215286482
2008-04-29,1430665,451309,138826,638743,869661,002602,CORN - CHICAGO BOARD OF TRADE ,591.25,0.16140605941992012,-230918,1.0009348061738874,312483,-1.6084580133587902,0.045280972471565976,0.04562345903903344,-0.005048380311316825,0.005919661733615245,0.12432361423984337
2008-05-06,1404651,464850,131788,631002,870247,002602,CORN - CHICAGO BOARD OF TRADE ,594.75,0.17032344689179021,-239245,-0.5820370247402432,333062,1.4384219925698887,0.005546714768835816,0.03449160127246337,0.005919661733615245,0.004623791509037467,0.12510955391927966
2008-05-13,1414456,467064,116403,640113,893663,002602,CORN - CHICAGO BOARD OF TRADE ,597.5,0.17925619460767955,-253550,-1.018402435907567,350661,1.2529090856020464,0.021207138460896505,0.030162802694925335,0.004623791509037467,-0.012970711297071169,0.1258432071472967
2008-05-20,1401669,462493,102372,630308,887610,002602,CORN - CHICAGO BOARD OF TRADE ,589.75,0.18356830321566647,-257302,-0.2652609907978757,360121,0.668808361659889,0.010447204657959126,0.03293176245651616,-0.012970711297071169,0.013988978380669703,0.12675754232683178
2008-05-27,1401116,458115,105795,633552,881044,002602,CORN - CHICAGO BOARD OF TRADE ,598.0,0.1766391933287465,-247492,0.6998799288562422,352320,-0.5565507976562227,0.006476974718010612,0.013833767799826214,0.013988978380669703,0.01672240802675584,0.12764103678888075
2008-06-03,1405256,449190,105040,627902,864360,002602,CORN - CHICAGO BOARD OF TRADE ,608.0,0.1682668495989343,-236458,0.7875150951098981,344150,-0.5831066093028701,0.014966540728102705,0.01746567309600707,0.01672240802675584,0.10731907894736836,0.12838873344829874
2008-06-10,1412551,478165,119339,612962,873883,002602,CORN - CHICAGO BOARD OF TRADE ,673.25,0.18471616246068284,-260921,-1.7408216011886801,358826,1.0443648701731214,0.01645295911813269,0.07242461975149957,0.10731907894736836,0.10248793167471226,0.1297301930870028
2008-06-17,1425629,456342,126127,631138,866612,002602,CORN - CHICAGO BOARD OF TRADE ,742.25,0.16517200477824173,-235474,1.801492477085783,330215,-2.025484389590181,0.016990151894508428,0.04912021068932424,0.10248793167471226,-0.04008083529808015,0.13012924377030596
2008-06-24,1366107,443320,103591,606088,833551,002602,CORN - CHICAGO BOARD OF TRADE ,712.5,0.1665045270978042,-227463,0.5619274018696309,339729,0.667354550166979,0.04036498038744435,0.06501606294259944,-0.04008083529808015,0.009824561403508847,0.13035660877481964
2008-07-01,1317496,436150,107203,567595,805714,002602,CORN - CHICAGO BOARD OF TRADE ,719.5,0.18073603259516538,-238119,-0.7800267475388092,328947,-0.7892500367833559,0.04829939947965097,0.0198434535191671,0.009824561403508847,-0.03717859624739406,0.13060095666061639
2008-07-08,1282981,410421,98375,580827,789100,002602,CORN - CHICAGO BOARD OF TRADE ,692.75,0.16233521774679438,-208273,2.2653579213902737,312046,-1.2828122438322394,0.021786562349672647,0.06791916603117949,-0.03717859624739406,-0.06423673763984117,0.13105187727265882
2008-07-15,1300222,394361,115125,603877,774515,002602,CORN - CHICAGO BOARD OF TRADE ,648.25,0.1312375886579369,-170638,2.9334027549901363,279236,-2.5573254787093496,0.02730355370605749,0.06439823665419658,-0.06423673763984117,-0.1153104512148091,0.1316930212413839
2008-07-22,1296404,362658,116590,616291,754912,002602,CORN - CHICAGO BOARD OF TRADE ,573.5,0.10692731586758449,-138621,2.462425647312536,246068,-2.5509489917875565,0.023349569684430388,0.06920842653490468,-0.1153104512148091,0.03574542284219695,0.13179899748509685
2008-07-29,1227875,354708,96015,573648,718572,002602,CORN - CHICAGO BOARD OF TRADE ,594.0,0.11802830092639723,-144924,-0.486191033042169,258693,0.9738476586002511,0.06112194517961338,0.06328720744226499,0.03574542284219695,-0.1157407407407407,0.13263233242716616
2008-08-05,1220735,334969,108821,585243,701971,002602,CORN - CHICAGO BOARD OF TRADE ,525.25,0.09562108074233966,-116728,2.2963249516441007,226148,-2.650514099562252,0.021904671639680736,0.07333423466053764,-0.1157407407407407,-0.030937648738695867,0.13314659422857664
2008-08-12,1196785,313473,119559,582795,679052,002602,CORN - CHICAGO BOARD OF TRADE ,509.0,0.08042965110692396,-96257,1.6769405317288357,193914,-2.6405403302108974,0.020103071133029598,0.07443791682831753,-0.030937648738695867,0.10952848722986253,0.13325561679425343
2008-08-19,1157404,314894,115559,562446,663110,002602,CORN - CHICAGO BOARD OF TRADE ,564.75,0.08697395205131483,-100664,-0.36823656713611885,199335,0.4529635648842524,0.029611865961245345,0.012593709417752926,0.10952848722986253,0.01859229747675961,0.13349505604730602
2008-08-26,1127517,297597,104436,556808,656663,002602,CORN - CHICAGO BOARD OF TRADE ,575.25,0.08856185760392082,-99855,0.06989780577914022,193161,-0.5334351704331417,0.009959034867747149,0.07069071444383919,0.01859229747675961,-0.03867883528900473,0.133612131467606
2008-09-02,1065835,289184,100677,542699,634949,002602,CORN - CHICAGO BOARD OF TRADE ,553.0,0.08655185840209789,-92250,0.6744909389392799,188507,-0.4127653951115593,0.030419106558156595,0.031221384031744646,-0.03867883528900473,-0.042495479204339937,0.13373341735592711
2008-09-09,1052778,281131,101001,538952,620920,002602,CORN - CHICAGO BOARD OF TRADE ,529.5,0.07785876984511454,-81968,0.9646896564665263,180130,-0.7859565504979664,0.015325829056999392,0.02192174431871709,-0.042495479204339937,0.005193578847969782,0.1337029155830158
2008-09-16,1070817,277984,101698,538892,622442,002602,CORN - CHICAGO BOARD OF TRADE ,532.25,0.0780245364053802,-83550,-0.15026909756852821,176286,-0.3651292105268157,0.0013622265429239133,0.01012426188231204,0.005193578847969782,0.05260685767966189,0.13398967422501068
2008-09-23,1037977,278779,89858,515470,615045,002602,CORN - CHICAGO BOARD OF TRADE ,560.25,0.09593179810342618,-99575,-1.4965208807854191,188921,1.179940176519424,0.027261027054041743,0.03427491000632058,0.05260685767966189,-0.12985274431057559,0.13460430577341553
2008-09-30,1035355,268611,99921,516683,589419,002602,CORN - CHICAGO BOARD OF TRADE ,487.5,0.07025223232611037,-72736,2.585702766053583,168690,-1.94907979656582,0.02426448917007654,0.05489618269241206,-0.12985274431057559,-0.1446153846153846,0.1344233565430322
2008-10-07,1011641,240146,105763,517236,562230,002602,CORN - CHICAGO BOARD OF TRADE ,417.0,0.044476251951037965,-44994,2.6794674290460763,134383,-3.3135494588812535,0.02569974413274712,0.09917926391045044,-0.1446153846153846,-0.013788968824940073,0.13343925815065058
2008-10-14,997816,219528,98556,509573,554442,002602,CORN - CHICAGO BOARD OF TRADE ,411.25,0.044967208383108706,-44869,0.01235616191909976,120972,-1.325667899976375,0.014521411822201754,0.08747689289621609,-0.013788968824940073,-0.0006079027355623268,0.13289802578046384
2008-10-21,986935,209559,102864,508750,543891,002602,CORN - CHICAGO BOARD OF TRADE ,411.0,0.035606194936849946,-35141,0.9749292454721111,106695,-1.4308249216288373,0.010805203293430524,0.045697659903400197,-0.0006079027355623268,-0.0492700729927007,0.13270799010684586
2008-10-28,982689,208722,121703,510503,534479,002602,CORN - CHICAGO BOARD OF TRADE ,390.75,0.024398360010135456,-23976,1.1312801754928137,87019,-1.9936469980292522,0.010684394563734111,0.05954755239464326,-0.0492700729927007,0.05694177863083816,0.13228764368847098
2008-11-04,999065,216381,123368,504135,532529,002602,CORN - CHICAGO BOARD OF TRADE ,413.0,0.028420573235975636,-28394,-0.44958272657982334,93013,0.6099590002533863,0.008023814852256854,0.027443789385693557,0.05694177863083816,-0.0938256658595642,0.13194276381150327
2008-11-11,1009051,206253,152292,508517,510896,002602,CORN - CHICAGO BOARD OF TRADE ,374.25,0.0023576608119906723,-2379,2.603934678924795,53961,-3.9088547792185695,0.02551958823362072,0.10891798797919369,-0.0938256658595642,0.015364061456245803,0.13080158096577424
2008-11-18,994551,195693,146457,499706,504726,002602,CORN - CHICAGO BOARD OF TRADE ,380.0,0.005047503848470315,-5020,-0.2617310720667241,49236,-0.4682617627850326,0.014914897175717222,0.047917580008768085,0.015364061456245803,-0.06973684210526321,0.1292220024555373
2008-11-25,894918,158219,122871,468639,440669,002602,CORN - CHICAGO BOARD OF TRADE ,353.5,-0.03125426016685327,27970,3.3170747402596747,35348,-1.3964090328198353,0.10461141879319219,0.21722579956597532,-0.06973684210526321,-0.05940594059405946,0.1267901680434737
2008-12-02,848682,150616,129601,460384,424134,002602,CORN - CHICAGO BOARD OF TRADE ,332.5,-0.04271328954779293,36250,0.9252244339704866,21015,-1.6015992526689595,0.02802656361996025,0.05114964473961251,-0.05940594059405946,-0.06090225563909779,0.12388223845487768
