,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,SB_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2006-06-13,455791,93720,37233,272963,335529,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,14.720000267028809,0.1372690553345722,-62566,0.6409351382775517,56487,-0.4879162860227556,0.011065059195519415,0.025077699632692647,-0.024519541538614797,0.03328802732536018,0.2646906589888815
2006-06-20,448012,92870,34518,261112,334802,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,15.210000038146973,0.16448220136960617,-73690,-2.440592289009656,58352,0.4091787683389975,0.02110707249703816,0.02798536753854366,0.03328802732536018,0.028270894417970593,0.265745210460161
2006-06-27,433368,92724,36128,250829,321370,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,15.640000343322754,0.1627739011648299,-70541,0.7028829584921833,56596,-0.39195378695213523,0.0414453712781742,0.013628038369602335,0.028270894417970593,0.05946287283161822,0.26589292677705917
2006-07-11,455705,97847,46897,257392,340989,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,16.56999969482422,0.18344543070626831,-83597,-3.0126820623580883,50950,-1.3028188514149637,0.043754731517210606,0.10979384292267728,0.05946287283161822,-0.054315005136143624,0.2654221049897309
2006-07-18,462175,98625,45237,262315,335371,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,15.670000076293944,0.15806999513171419,-73056,2.3131192328370327,53388,0.5349952271754754,0.017636350859816022,0.016946796235281034,-0.054315005136143624,-0.02297381333276849,0.26376450288116915
2006-07-25,464034,95546,40319,261164,331733,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,15.3100004196167,0.15207721847968036,-70569,0.538107859577,55227,0.3979012278898686,0.008077288297967437,0.05885989769256247,-0.02297381333276849,-0.026779934020190743,0.2615274810963611
2006-08-01,469125,97723,48628,264976,325020,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,14.899999618530272,0.12799147348787637,-60044,2.2681527646681063,49095,-1.3214548933914325,0.01783910399392538,0.07164966416355201,-0.026779934020190743,-0.06107381682616908,0.2580844123322285
2006-08-08,472069,88709,51235,278997,319044,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,13.989999771118164,0.08483293755785701,-40047,4.26261657340794,37474,-2.4771649347188918,0.03343750679301252,0.08304035900074315,-0.06107381682616908,-0.08577554173678348,0.25333132104463535
2006-08-15,479535,88311,57226,286859,320570,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,12.789999961853027,0.07029935249773218,-33711,1.3421766733252978,31085,-1.3534038456242625,0.015455304241318739,0.04389948947690278,-0.08577554173678348,-0.057075804879874736,0.24858462640865012
2006-08-22,476171,87551,61322,281967,309557,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,12.0600004196167,0.057941369802024904,-27590,1.2764448893198619,26229,-1.0126476690961035,0.026888173599042473,0.032618406292611826,-0.057075804879874736,-0.014925397919803851,0.24378959127213687
2006-08-29,494058,89986,63434,294374,319803,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.880000114440918,0.051469665504859756,-25429,0.453828561588169,26552,0.06783277436047135,0.03688350426668534,0.029637596141311433,-0.014925397919803851,-0.032828311411266964,0.23895504249961605
2006-09-05,505361,95058,73453,300001,325262,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.489999771118164,0.04998604957644139,-25261,0.03400410478122002,21605,-1.001299442575568,0.017730139157442548,0.08955498454106854,-0.032828311411266964,0.005221968739069993,0.2338172131980456
2006-09-12,510361,97243,64408,308603,338989,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.550000190734863,0.05953824841631708,-30386,-1.0141265352886353,32835,2.2221738519592926,0.03448004299003076,0.06947064973306692,0.005221968739069993,0.06493506386273751,0.22864871965328376
2006-09-19,500233,96650,56701,298486,339866,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,12.300000190734863,0.08272145180345959,-41380,-2.1541614660994863,39949,1.393915287414203,0.017222472867634158,0.05412419873362417,0.06493506386273751,-0.17154476240910532,0.22258754336402642
2006-09-26,473478,91428,56474,289562,324474,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.1899995803833,0.07373521050608477,-34912,1.292997463182157,34954,-0.9985346828377977,0.039600284022435164,0.0368419629213939,-0.17154476240910532,0.06869487652256834,0.21646741007638198
2006-10-03,432984,90108,61469,252811,277201,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.890000343322754,0.05633002605177097,-24390,2.2222785430368464,28639,-1.3337472913208217,0.1585322596469514,0.041661993574223004,0.06869487652256834,0.06611563734210191,0.21024422552832378
2006-10-10,436978,90259,58022,262729,285758,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.609999656677246,0.052700593622562235,-23029,0.3143303216747039,32237,0.8309775880863959,0.03368356952853942,0.024264740593872444,0.06611563734210191,0.08354869041455437,0.20437722563678445
2006-10-17,455127,94475,52881,268745,306162,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,12.579999923706056,0.0822122176886891,-37417,-3.2926142734874526,41594,2.1412977312358974,0.04595525885056192,0.0634992806536551,0.08354869041455437,-0.07074724552625933,0.1987146379724728
2006-10-24,457173,90993,55833,277490,310277,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.6899995803833,0.0717168336712798,-32787,1.0172984683396062,35160,-1.4136713488762478,0.021879418204832867,0.04382057673709016,-0.07074724552625933,-0.01197599612264888,0.19323849504801727
2006-10-31,472934,91922,58402,288777,322094,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.550000190734863,0.07044746201372708,-33317,-0.11592985587512822,33520,-0.3587263464815289,0.03782140582872652,0.02326973736728666,-0.01197599612264888,0.0025973794351326074,0.18777027781367922
2006-11-07,487900,91596,63948,298770,332207,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.579999923706056,0.06853248616519779,-33437,-0.025373519349422963,27648,-1.241610880165097,0.03186486987639803,0.03775137581648923,0.0025973794351326074,0.00777203395344106,0.1831272016068604
2006-11-14,500291,87770,58243,308911,343666,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.670000076293944,0.06946956871101019,-34755,-0.2701373232219717,29527,0.38511990161918425,0.03309954227623713,0.06527500975940498,0.00777203395344106,-0.0162811082104084,0.17872507242941163
2006-11-21,507837,82442,60819,321263,349087,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.479999542236328,0.0547892335532858,-27824,1.385393700866096,21623,-1.5798805095434458,0.026513015588871484,0.05517202867493596,-0.0162811082104084,0.04442510881690209,0.1738931723232976
2006-11-28,524037,85511,58689,328351,366110,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.989999771118164,0.07205407251778023,-37759,-1.9563363835246348,26822,1.0237536847453022,0.0347190122987468,0.03605409153952843,0.04442510881690209,-0.019182614397571296,0.1693501901886671
2006-12-05,550143,86166,59893,338149,380257,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.760000228881836,0.07654009957411073,-42108,-0.829903232023693,26273,-0.10476359493699873,0.033330734988293524,0.012727733313250125,-0.019182614397571296,-0.03316329385478556,0.16482244034694798
2006-12-12,564627,90543,70809,342861,370785,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.369999885559082,0.049455658337273986,-27924,2.578238748834394,19734,-1.1886000548948183,0.01987540040860595,0.09478035599186871,-0.03316329385478556,0.058927008182727114,0.160009289906486
2006-12-19,567027,92404,64467,350233,380297,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,12.039999961853027,0.053020402908503475,-30064,-0.37901127647101535,27937,1.4528175237811864,0.0231119871873845,0.05229137316648711,0.058927008182727114,-0.014950191507149935,0.1555408019536203
2006-12-26,571200,94206,64825,353111,397140,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.859999656677246,0.07708158263305322,-44029,-2.46284568459703,29381,0.2546615945977881,0.026285869662286354,0.013582257547270658,-0.014950191507149935,-0.06408088509341847,0.1519200598214068
2007-01-09,597980,89577,88240,373492,375307,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.100000381469728,0.0030352185691829158,-1815,7.390406162464987,1337,-4.909663865546218,0.05637560947597419,0.15771270463454,-0.06408088509341847,-0.017117164642156624,0.14713928195737697
2007-01-16,627005,87024,105352,407062,387169,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.90999984741211,-0.031727019720735876,19893,3.6302217465467073,-18328,-3.2885715241312417,0.05720250153922474,0.10222169085540816,-0.017117164642156624,-0.01099907307400616,0.14175491912192828
2007-01-23,654555,92993,106668,423001,405691,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.789999961853027,-0.026445447670554803,17310,-0.4119584373330356,-13675,0.7420993453002767,0.04158481076202015,0.03648684520261844,-0.01099907307400616,-0.02224279628977377,0.13670383874676023
2007-01-30,678454,92417,118375,434050,407352,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.550000190734863,-0.039351230886692394,26698,1.4342568615318805,-25958,-1.8765420782058038,0.015105740181268883,0.05827071236100042,-0.02224279628977377,-0.034123279985124544,0.1310584446133833
2007-02-06,703998,93228,130673,450896,415539,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.1899995803833,-0.050223154043051256,35357,1.2762840222034213,-37445,-1.6931140504735769,0.028891953810730175,0.05854819764092166,-0.034123279985124544,0.018645784286722256,0.12522117922899859
2007-02-13,702692,90488,133457,478204,439874,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.380000114440918,-0.054547369259931804,38330,0.42230233608618206,-42969,-0.7846613200605683,0.056251211770677434,0.02466677085891625,0.018645784286722256,0.03949902147319895,0.11966442785015206
2007-02-20,697049,92825,112286,466651,446954,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.789999961853027,-0.02825769780890583,19697,-2.6516596175849445,-19461,3.3454201840920343,0.020395028486052506,0.11461111300710347,0.03949902147319895,0.06116773398938591,0.11457756039601684
2007-02-27,668314,100054,112790,437180,431212,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,11.449999809265137,-0.008929934132757954,5968,-1.969588938510779,-12736,0.9647815289886363,0.05206519636293287,0.03633177350547819,0.06116773398938591,-0.06026197308972581,0.10982401138710575
2007-03-06,650161,106147,88657,432535,463856,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.760000228881836,0.04817422146206862,-31321,-5.579562900073917,17490,4.522724348135757,0.041599034349965584,0.15516108498798792,-0.06026197308972581,-0.03438660573314245,0.1065252880310034
2007-03-13,647824,103059,91274,423364,453695,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.390000343322754,0.046819815258465264,-30331,0.1522699762058936,11785,-0.8774749638935587,0.02204184667166063,0.029356825654932514,-0.03438660573314245,-0.015399499114478132,0.10322537082842217
2007-03-20,651751,106745,114883,418241,420583,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.229999542236328,0.003593396864753564,-2342,4.320463582701475,-8138,-3.0753723233470818,0.045581671482933246,0.12315682134026387,-0.015399499114478132,-0.011730194616690004,0.09895659736543726
2007-03-27,654751,108762,132440,408078,397750,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.109999656677246,-0.015773935434997426,10328,1.943993948609208,-23678,-2.384346169012399,0.04094670326670208,0.08115189757962206,-0.011730194616690004,-0.03857560859469056,0.09435332842705288
2007-04-03,667293,113502,141889,422111,404878,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.720000267028809,-0.025825237189660313,17233,1.0545993820551631,-28387,-0.7192047053001828,0.025588006611938007,0.055557948400687576,-0.03857560859469056,0.0030863921961969965,0.0893569034823128
2007-04-10,677356,117973,157873,428251,399973,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.75,-0.04174761868205198,28278,1.6551949443497835,-39900,-1.7253290533543735,0.01333576423769415,0.07415369445270187,0.0030863921961969965,-0.010256449381510602,0.08395492514774289
2007-04-17,683697,123233,151786,436638,417823,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.649999618530272,-0.0275195005974869,18815,-1.397049705029556,-28553,1.6751900034841352,0.03070590699868104,0.04125896756224116,-0.010256449381510602,-0.03419688463742254,0.0783159848912026
2007-04-24,692549,122875,163614,459325,425139,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.31999969482422,-0.049362572179008274,34186,2.2482181434173327,-40739,-1.7823685053466667,0.03392223991027334,0.04253566454558465,-0.03419688463742254,-0.019313235772038473,0.07240912415745983
2007-05-01,708275,133619,169092,452606,421546,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.140000343322754,-0.04385302319014507,31060,-0.45137600371959236,-35473,0.7603794099767669,0.011796575423953728,0.05358906679968683,-0.019313235772038473,0.008752726553724832,0.06655039374046669
2007-05-08,716356,141514,177947,456438,424649,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.220000267028809,-0.04437598065766183,31789,0.10292612332780347,-36433,-0.13554057392961774,0.007870959394475234,0.05243206525992218,0.008752726553724832,-0.061822194359026916,0.06173337291570467
2007-05-15,737950,136675,186135,473132,426794,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,8.649999618530273,-0.06279287214580934,46338,2.030973426620284,-49460,-1.818509232839538,0.020933943457573177,0.040355007589603795,-0.061822194359026916,0.01271683412747393,0.05625334615494747
2007-05-22,756122,138950,179973,481389,446989,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,8.760000228881836,-0.045495303667926604,34400,-1.6177247781014974,-41023,1.1433023917609595,0.03064699939033454,0.026454661470010004,0.01271683412747393,0.07077624079448475,0.051048527430056063
2007-05-29,762392,135655,168003,484966,467120,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.380000114440918,-0.023407905644340445,17846,-2.1893292352292355,-32348,1.147301625928091,0.024901111874347487,0.05027036995567382,0.07077624079448475,-0.08742000904262182,0.046435276692992626
2007-06-05,752655,144134,173329,460856,462105,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,8.5600004196167,0.0016594588490078455,-1249,-2.504617047398189,-29195,0.4135667740479963,0.03155604624680783,0.043485382548517464,-0.08742000904262182,0.0,0.043209667699499035
2007-06-12,688475,149113,140044,415441,432500,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,8.5600004196167,0.024777951269109262,-17059,-2.100564003427865,9069,5.083869767689047,0.08847313669229345,0.132329495741068,0.0,0.051401817618486056,0.04068691175050205
2007-06-19,678521,136826,145534,422125,424327,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.0,0.003245293808150374,-2202,2.15795780529431,-8708,-2.582083590544319,0.01755208800971585,0.06295863436747415,0.051401817618486056,0.016666624281141296,0.03812794907608824
2007-06-26,667014,142745,141670,410418,418690,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.149999618530272,0.012401538798286094,-8272,-0.8945927981595264,1075,1.441812412585609,0.02091886702335522,0.03439691999367122,0.016666624281141296,0.03387982869298689,0.03572665068115966
2007-07-03,653368,144707,154414,400676,398091,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.460000038146973,-0.003956422720427079,2585,1.62770196727505,-9707,-1.6164578254729285,0.03798479406385091,0.04916405066845858,0.03387982869298689,0.021141628801125467,0.032487446371735944
2007-07-10,660083,148132,148186,394592,410796,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.65999984741211,0.02454842800072112,-16204,-2.875714757992433,-54,1.4774216062004872,0.023329128320759684,0.03257648877219744,0.021141628801125467,0.019668792656194478,0.029829264195503084
2007-07-17,667540,154025,149956,391486,420043,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.850000381469728,0.042779458908829435,-28557,-1.8714313200006667,4069,0.6246184191987977,0.015221883629543739,0.02520881239287982,0.019668792656194478,0.034517683832093526,0.027124149353244642
2007-07-24,707122,160746,137915,425760,477249,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.1899995803833,0.07281487494378622,-51489,-3.4352997573179134,22831,2.8106180903017046,0.10130574556842734,0.06282038833326078,0.034517683832093526,0.013738994022361783,0.025484627811169107
2007-07-31,692159,155102,130804,429469,482156,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,10.329999923706056,0.07611979328449099,-52687,-0.16941913842307268,24298,0.207460664496367,0.009451254627725217,0.044612564968905866,0.013738994022361783,-0.04743463453408914,0.024023908095877004
2007-08-07,673537,141417,129519,427829,459659,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.84000015258789,0.047257982857660384,-31830,3.013324973019205,11898,-1.791495884616107,0.027196987452224704,0.055252901054123484,-0.04743463453408914,-0.03861789721019249,0.02247134096837285
2007-08-14,670317,130836,146977,428411,427338,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.460000038146973,-0.001600735174551742,1073,4.885106534607601,-16141,-4.162948731843982,0.03844935839831539,0.10092760238001822,-0.03861789721019249,-0.015856196398034594,0.02080915495428807
2007-08-21,656899,129410,161530,412385,391245,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.3100004196167,-0.032181507355011955,21140,2.9936582243923398,-32120,-2.383797516697324,0.06485447282953598,0.05492197703993951,-0.015856196398034594,0.015037527748489765,0.01883836918788914
2007-08-28,652372,132737,141856,400395,400601,080732,SUGAR NO. 11 - NEW YORK BOARD OF TRADE ,9.449999809265137,0.00031577075656220687,-206,-3.2495101986759,-9119,3.5014515168998583,0.026649321594614705,0.08376397067660137,0.015037527748489765,0.0,0.017730184590861012
2007-09-04,666553,132910,141956,404105,404022,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.449999809265137,-0.00012452123086986332,83,0.04429987798372708,-9046,0.011189934577204417,0.008824108091921195,0.0009932112374757154,0.0,-0.0158729758262226,0.01673798869209698
2007-09-11,666459,131293,151255,407868,396125,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.300000190734863,-0.017619988626457143,11743,1.7492982553525376,-19962,-1.6376792243077445,0.014502613828727364,0.038634143579144076,-0.0158729758262226,0.005376364484882323,0.01543787257281047
2007-09-18,641961,126274,152873,408335,383819,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.350000381469728,-0.03818923579469781,24516,1.9165470043918682,-26599,-0.995860210455557,0.016124389954478548,0.023776003324413302,0.005376364484882323,0.051336847342553504,0.0135584978764448
2007-09-25,652652,140893,124212,397581,432859,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.829999923706056,0.05405330865453565,-35278,-9.314272985430579,16681,6.741842572991194,0.07200279369972545,0.1632560683502763,0.051336847342553504,0.01932864044071958,0.013007187431273185
2007-10-02,631152,143845,119434,385103,427549,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.020000457763672,0.06725162876771364,-42446,-1.098288214852632,24411,1.1843984236622274,0.02188882818229697,0.02936048830328283,0.01932864044071958,-0.010978104323970617,0.01288250316707374
2007-10-09,628448,144162,110658,385123,429456,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.90999984741211,0.07054362492998625,-44333,-0.29897710852536313,33504,1.4406989124648262,0.002365639182939899,0.0356840122439369,-0.010978104323970617,0.024217938931738292,0.01315584160703942
2007-10-16,679933,177201,114255,390916,474334,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.149999618530272,0.12268561755349425,-83418,-6.219289424105097,62946,4.684874484444218,0.05856226524125975,0.12569993412384717,0.024217938931738292,0.0019704885236802028,0.014501707451865032
2007-10-23,718923,204370,109746,394200,514913,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.170000076293944,0.16790810698781372,-120713,-5.485099267133673,94624,4.658988459157006,0.04824812757050004,0.10084809433457703,0.0019704885236802028,-0.009832879126797867,0.01614970532300205
2007-10-30,744436,208057,102614,406889,527147,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.06999969482422,0.161542429436513,-120258,0.06328911441141818,105443,1.5048899534442493,0.026683125703934323,0.03482462154497845,-0.009832879126797867,-0.0019860481326168244,0.017877120626179608
2007-11-06,767239,211401,101038,439017,574867,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.050000190734863,0.1770634704440207,-135850,-2.0944715193784287,110363,0.6609030191984268,0.07875457152889286,0.015747073828811384,-0.0019860481326168244,-0.014925429786844968,0.01992742848060833
2007-11-13,760732,210948,118341,436100,552276,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.899999618530272,0.15271606820798914,-116176,2.564259637479325,92607,-2.3142723453839027,0.025807992100172403,0.05392223851996271,-0.014925429786844968,-0.015151477203040553,0.02154634351989278
2007-11-20,762153,217422,137702,426962,522119,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.75,0.12485288386977418,-95157,2.7629966926591756,79720,-1.6940262799514154,0.04140321005267201,0.0727492368862707,-0.015151477203040553,-0.005128224690755245,0.022611407272945933
2007-11-27,763423,219295,154700,432276,510389,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.699999809265137,0.10231942186703832,-78113,2.236296386683514,64595,-1.9845096719425102,0.01808065431515968,0.05045789382210992,-0.005128224690755245,0.004123707488614681,0.02352544935590271
2007-12-04,784065,222154,140130,448486,542027,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,9.739999771118164,0.11930260883982834,-93541,-2.020897981852787,82024,2.2830069306269265,0.048306281694435106,0.048108666129334995,0.004123707488614681,0.05749491096265302,0.02443407505440364
2007-12-11,809937,241643,120638,434854,582918,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.300000190734863,0.18280928022796836,-148064,-6.953887751653243,121005,4.971654135817821,0.053570937302264164,0.10759879761842327,0.05749491096265302,0.03300972294095006,0.0264777131439009
2007-12-18,846919,258778,123398,447413,617861,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.640000343322754,0.20125655464099873,-170448,-2.763671742370086,135380,1.7748294003113823,0.04459134457425977,0.05205716737838064,0.03300972294095006,0.06860897731967164,0.02939696114974176
2008-01-08,987380,323222,102479,471493,757236,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.369999885559082,0.28939516700763634,-285743,-13.61346244446045,220743,10.079240163463094,0.13302770586516635,0.20052337203812065,0.06860897731967164,0.008795108397207319,0.0339426296901097
2008-01-15,1079223,352969,112177,521402,828479,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.470000267028809,0.2845352628696757,-307077,-2.1606676254329638,240792,2.030525228382183,0.08975013353028896,0.08480133119493664,0.008795108397207319,0.006974709838152293,0.03793212354081398
2008-01-22,1082347,299286,111554,554072,794030,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.550000190734863,0.22170154303564385,-239958,6.219196588656839,187732,-4.916500111654403,0.049787775702432015,0.1321828449031253,0.006974709838152293,0.05627702232002463,0.042137245165169
2008-01-29,1032775,278874,109583,541554,770015,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,12.199999809265137,0.22121081552128974,-228461,1.0622286567986052,169291,-1.703797395844401,0.027854424738614592,0.05762027714779242,0.05627702232002463,-0.02786886540192257,0.04700143430443872
2008-02-05,1047013,279191,109743,542826,777683,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.859999656677246,0.22431144598968686,-234857,-0.6193023649875335,169448,0.015201762242501998,0.006770116674706496,0.001226429162788545,-0.02786886540192257,0.042158517240638904,0.051823682259443365
2008-02-12,979085,253006,90594,543496,769528,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,12.359999656677246,0.2308604462329624,-226032,0.8428739662258253,162412,-0.6720069378317175,0.0067211261941899,0.1319383003492433,0.042158517240638904,0.10194176892239204,0.05702006066559057
2008-02-19,990766,255432,80743,529350,776633,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,13.619999885559082,0.24958769275489873,-247283,-2.170495922213087,174689,1.2539258593482692,0.016272034168898063,0.036519669814828584,0.10194176892239204,0.03157124146760815,0.06278565387324346
2008-02-26,1035771,260423,66860,546356,812572,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,14.050000190734863,0.2570220637573363,-266216,-1.9109456723383724,193563,1.9049906839758328,0.03896085738170087,0.057668745397713904,0.03157124146760815,0.022064018628754845,0.06877737373896016
2008-03-04,1013151,256948,63240,524694,788915,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,14.359999656677246,0.26079133317738423,-264221,0.19261014258943338,193708,0.013999233421287137,0.03449961137598783,0.022158856671705373,0.022064018628754845,-0.06337046442678496,0.07433600895023497
2008-03-11,992877,235940,61670,533022,774076,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,13.449999809265137,0.24278334577193347,-241054,2.286628547965703,174270,-1.9185689003909587,0.01772399621145469,0.07586438627734284,-0.06337046442678496,-0.086988854489647,0.07917664894840211
2008-03-18,969316,226311,71880,540907,750942,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,12.279999732971191,0.21668372336781813,-210035,3.124153344271244,154431,-1.9981326992165194,0.024011320208476378,0.06653118303369317,-0.086988854489647,-0.011400602010808392,0.08241721629274344
2008-03-25,938200,227408,59598,533771,742087,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,12.140000343322754,0.22203794500106588,-208316,0.17734154806069435,167810,1.3802516413636006,0.01253352645827357,0.04661575019337575,-0.011400602010808392,-0.05107082932663132,0.08578679571087038
2008-04-01,942202,222372,59629,547449,745988,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.520000457763672,0.21071808380793078,-198539,1.0421018972500533,162743,-0.5400767426987849,0.013590920933914834,0.01796802138999507,-0.05107082932663132,0.031249968955915364,0.08976996276746994
2008-04-08,942271,230019,71828,550978,752053,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.880000114440918,0.213394023587694,-201075,-0.2691567201088514,158191,-0.48312357647298565,0.007362833271042669,0.06574854147962378,0.031249968955915364,0.06649831264670847,0.0941770389025217
2008-04-15,935180,225366,64478,536767,747900,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,12.670000076293944,0.22576723197673176,-211133,-1.0674211559094995,160888,0.2862233900862915,0.014294754983197981,0.04141193193579995,0.06649831264670847,-0.04262035979489742,0.09901535561726
2008-04-22,940824,229248,64648,541117,753568,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,12.130000114440918,0.2258137547511543,-212451,-0.14093543488953997,164600,0.39692893346735386,0.007737789500921074,0.013787190026403898,-0.04262035979489742,-0.1624072752219926,0.10416076664482166
2008-04-29,931913,230079,66854,538991,735015,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,10.15999984741211,0.2103458155428672,-196024,1.746022635476986,163225,-0.1461484826067362,0.016231477716745445,0.010227896528846574,-0.1624072752219926,0.1633858142069693,0.10873509964752077
2008-05-06,920281,228131,81564,534316,713277,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.81999969482422,0.19446343019143067,-178961,1.8309649076684198,146567,-1.7875059152517456,0.02117116719955947,0.05378840472077366,0.1633858142069693,-0.055837551984126876,0.11342406123156769
2008-05-13,915914,228781,79991,536209,710871,080732,SUGAR NO. 11 - ICE FUTURES U.S. ,11.15999984741211,0.19069694316278601,-174662,0.46713992791332215,148790,0.24155665497820775,0.00344725278249992,0.007199487000116591,-0.055837551984126876,-0.04749101614854345,0.1179346375075856
